1,square,10,-1,0,0,random,2,run_20240219_112305_91430
1,square,10,-1,0,0,random,2,run_20240219_112315_91478
1,square,10,-1,0,0,random,2,run_20240219_112321_91547
1,square,10,-1,0,0,random,2,run_20240219_112429_91889
1,square,10,-1,0,0,random,2,run_20240219_112456_91984
1,square,10,-1,0,0,random,2,run_20240219_112512_92072
